Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
bachelors,2018.0,Bangalore,3.0,29.0,Male,No,3.0,1.0
Masters,2018.0,Pune,3.0,29.0,Male,No,2.0,1.0
Bachelors,2016.0,Bangalore,25.104331005232446,140.47735463165102,Female,No,5.0,0.0
Bachelors,2017.0,New Delhi,2.0,28.0,Male,No,2.0,0.0
Bachelors,2016.0,Bangalore,3.0,29.0,Female,No,0.0,1.0
Bachelors,2016.0,new delhi,1.0,29.0,Female,No,1.0,0.0
Bachelors,2015.0,Pune,2.0,28.0,Female,,0.0,1.0
Bachelors,2012.0,Bangalore,3.0,,Male,Yes,2.0,0.0
,,Bangalore,3.0,,Male,No,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,27.0,Male,Yes,5.0,22.207526878212015
Bachelors,2104.426204825029,Bangalore,3.0,29.0,Female,No,3.0,1.0
Masters,2017.0,New Delhi,2.0,-47.0,Male,No,2.0,0.0
Masters,2016.0,New Delhi,3.0,29.0,Female,No,1.0,1.0
Bachelors,2012.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
BACHELORS,2015.0,Pune,3.0,28.0,Male,No,,0.0
Bachelors,2017.0,New Delhi,2.0,29.0,Female,No,5.0,0.0
Bachelors,2014.0,Bangalore,,30.0,Male,No,0.0,0.0
Bachelors,2017.0,Bangalore,25.104331005232446,30.0,Male,No,0.0,0.0
Bachelors,2014.0,pune,3.0,28.0,Male,No,2.0,0.0
Bachelors,2013.0,New Delhi,3.0,28.0,Female,No,1.0,0.0
Bachelors,2016.0,New Delhi,3.0,26.0,Female,No,4.0,0.0
Bachelors,2012.0,new delhi,3.0,28.0,Female,No,0.0,0.0
Bachelors,2017.0,Bangalore,3.0,29.0,Male,No,73.1163750232798,0.0
BACHELORS,2018.0,Bangalore,3.0,,Male,No,5.0,
Masters,2017.0,New Delhi,2.0,26.0,Male,No,73.1163750232798,1.0
Bachelors,2017.0,New Delhi,3.0,26.0,Female,No,4.0,0.0
Bachelors,2013.0,Bangalore,3.0,27.0,Male,No,5.0,1.0
Bachelors,2014.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2013.0,Pune,2.0,29.0,Female,No,0.0,1.0
Bachelors,2013.0,Pune,2.0,28.0,Female,No,4.0,1.0
Bachelors,2017.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2015.0,Pune,2.0,28.0,Female,,73.1163750232798,1.0
,2017.0,Bangalore,3.0,29.0,Male,No,1.0,0.0
Bachelors,2104.426204825029,Bangalore,3.0,29.0,Female,No,3.0,0.0
,2015.0,Bangalore,3.0,29.0,MALE,No,5.0,0.0
Bachelors,2017.0,New Delhi,3.0,30.0,Female,No,3.0,0.0
Bachelors,2015.0,Pune,3.0,29.0,Male,No,,0.0
Bachelors,2013.0,Bangalore,3.0,27.0,Female,Yes,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,26.0,Male,No,4.0,22.207526878212015
Bachelors,2014.0,BANGALORE,3.0,27.0,Male,No,5.0,1.0
Bachelors,2012.0,Bangalore,3.0,28.0,MALE,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Bachelors,error,Bangalore,3.0,29.0,Male,No,0.0,1.0
Bachelors,2017.0,Bangalore,1.0,29.0,female,No,5.0,0.0
Bachelors,2017.0,Bangalore,3.0,27.0,Male,No,5.0,0.0
Masters,2017.0,Bangalore,2.0,27.0,Male,No,5.0,1.0
Masters,2014.0,New Delhi,25.104331005232446,28.0,Female,No,2.0,0.0
Bachelors,2012.0,New Delhi,3.0,27.0,Female,No,5.0,1.0
Bachelors,2012.0,Bangalore,,28.0,Male,No,0.0,0.0
masters,2104.426204825029,Pune,2.0,27.0,MALE,No,5.0,0.0
Bachelors,error,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2013.0,New Delhi,3.0,27.0,Female,No,5.0,1.0
Bachelors,2013.0,Bangalore,2.0,26.0,Female,No,4.0,1.0
Bachelors,2012.0,PUNE,2.0,27.0,Female,No,5.0,1.0
BACHELORS,2016.0,Pune,3.0,26.0,Female,No,4.0,1.0
Bachelors,2017.0,New Delhi,2.0,27.0,Male,No,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,140.47735463165102,Female,No,3.0,0.0
Bachelors,2015.0,Bangalore,3.0,26.0,male,No,4.0,0.0
,2017.0,NEW DELHI,3.0,27.0,,No,5.0,0.0
Bachelors,2013.0,Pune,2.0,30.0,Female,No,5.0,1.0
Bachelors,2013.0,Pune,error,28.0,Male,No,0.0,0.0
bachelors,2012.0,Pune,3.0,26.0,Male,No,4.0,0.0
Bachelors,2016.0,Bangalore,3.0,28.0,Male,No,3.0,1.0
Masters,2015.0,Pune,3.0,26.0,Male,No,4.0,1.0
Bachelors,2017.0,New Delhi,2.0,,Female,No,4.0,0.0
Masters,2017.0,Bangalore,2.0,26.0,Male,,73.1163750232798,1.0
bachelors,2014.0,Bangalore,3.0,30.0,Female,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,29.0,Female,,2.0,0.0
Bachelors,2017.0,Pune,3.0,26.0,Male,Yes,4.0,0.0
Bachelors,2013.0,Bangalore,3.0,28.0,Male,No,0.0,22.207526878212015
Bachelors,2018.0,Bangalore,3.0,29.0,Male,No,1.0,1.0
Bachelors,2016.0,Bangalore,3.0,,Female,No,3.0,0.0
Bachelors,2017.0,,3.0,-47.0,male,No,0.0,1.0
PHD,2015.0,New Delhi,3.0,29.0,Male,No,4.0,0.0
Bachelors,2017.0,New Delhi,2.0,26.0,,No,73.1163750232798,0.0
Bachelors,2013.0,Bangalore,3.0,26.0,Female,No,4.0,0.0
Bachelors,2014.0,Bangalore,1.0,28.0,Female,No,5.0,0.0
Bachelors,2014.0,Pune,3.0,30.0,Male,No,0.0,0.0
Masters,2012.0,Bangalore,,26.0,Female,No,4.0,1.0
Bachelors,2013.0,New Delhi,2.0,26.0,Female,,4.0,1.0
Bachelors,2015.0,Bangalore,3.0,26.0,MALE,No,4.0,0.0
Bachelors,error,New Delhi,3.0,29.0,Female,No,0.0,0.0
Bachelors,2015.0,Bangalore,3.0,27.0,Female,No,5.0,0.0
Masters,,New Delhi,3.0,28.0,Female,No,2.0,1.0
PHD,2015.0,New Delhi,2.0,,Female,No,5.0,0.0
Masters,2104.426204825029,Pune,1.0,30.0,Male,No,1.0,0.0
Bachelors,2012.0,Pune,3.0,26.0,Male,No,73.1163750232798,0.0
Bachelors,,Pune,2.0,26.0,Female,Yes,4.0,1.0
Bachelors,2018.0,New Delhi,3.0,,Female,,3.0,1.0
PHD,2013.0,New Delhi,3.0,30.0,Male,No,5.0,
Bachelors,2013.0,Bangalore,3.0,28.0,Male,,0.0,0.0
Masters,2014.0,New Delhi,3.0,26.0,Male,Yes,4.0,1.0
Bachelors,2017.0,Bangalore,3.0,29.0,Male,No,1.0,0.0
Bachelors,2013.0,Bangalore,3.0,26.0,Male,No,4.0,0.0
Bachelors,2012.0,Pune,3.0,26.0,Male,No,4.0,0.0
Bachelors,2014.0,Pune,3.0,26.0,Male,NO,4.0,0.0
Bachelors,2015.0,Pune,3.0,29.0,Male,No,0.0,0.0
Bachelors,2014.0,Bangalore,1.0,26.0,Male,No,4.0,0.0
Bachelors,2018.0,Bangalore,3.0,36.0,,No,2.0,1.0
Bachelors,2018.0,Bangalore,3.0,37.0,Male,No,4.0,1.0
Bachelors,2015.0,Pune,error,35.0,Female,No,0.0,1.0
Bachelors,2013.0,Pune,2.0,32.0,Female,No,4.0,1.0
Bachelors,2013.0,Pune,1.0,39.0,Female,No,0.0,1.0
Bachelors,2104.426204825029,Pune,3.0,32.0,Male,No,1.0,1.0
,2012.0,New Delhi,3.0,37.0,Female,No,5.0,0.0
,2012.0,Pune,3.0,31.0,male,No,4.0,0.0
Bachelors,2018.0,Pune,3.0,31.0,Male,No,1.0,1.0
Bachelors,2017.0,Bangalore,3.0,33.0,Male,No,,0.0
Masters,2017.0,Pune,2.0,37.0,Male,No,2.0,0.0
Bachelors,2014.0,Pune,3.0,31.0,Male,Yes,,0.0
Masters,2017.0,Bangalore,25.104331005232446,40.0,Female,No,4.0,0.0
Bachelors,2017.0,New Delhi,2.0,-47.0,Male,No,0.0,0.0
Bachelors,2016.0,Bangalore,3.0,41.0,Male,No,0.0,0.0
Bachelors,2018.0,Bangalore,3.0,35.0,Female,Yes,5.0,1.0
Bachelors,2104.426204825029,Pune,3.0,34.0,Male,no,,0.0
Bachelors,2017.0,Bangalore,3.0,31.0,Male,No,0.0,0.0
Masters,2017.0,Bangalore,3.0,41.0,Female,No,2.0,1.0
Bachelors,2104.426204825029,Pune,3.0,41.0,Male,No,5.0,0.0
Bachelors,2016.0,Bangalore,3.0,37.0,Female,No,0.0,0.0
Bachelors,2018.0,,3.0,32.0,Female,,3.0,1.0
Bachelors,2015.0,Bangalore,3.0,37.0,Male,Yes,3.0,0.0
Bachelors,,Bangalore,3.0,32.0,Male,No,1.0,0.0
,2017.0,New Delhi,3.0,36.0,Female,No,5.0,0.0
Bachelors,,Bangalore,3.0,36.0,Male,No,3.0,0.0
Bachelors,2015.0,Bangalore,3.0,36.0,Male,No,5.0,0.0
Bachelors,2017.0,,3.0,41.0,Male,Yes,3.0,0.0
Bachelors,2015.0,Pune,3.0,39.0,Male,No,3.0,0.0
Bachelors,2013.0,Pune,3.0,37.0,Male,No,0.0,0.0
Bachelors,2013.0,Bangalore,3.0,32.0,Male,No,1.0,0.0
Bachelors,2012.0,Bangalore,3.0,36.0,Male,No,2.0,0.0
Bachelors,2013.0,Bangalore,3.0,36.0,Male,No,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,36.0,Male,No,73.1163750232798,0.0
Bachelors,,Bangalore,3.0,32.0,Female,Yes,2.0,1.0
Bachelors,2018.0,Bangalore,25.104331005232446,34.0,Male,No,3.0,1.0
Bachelors,2018.0,Bangalore,3.0,37.0,Male,Yes,5.0,1.0
Bachelors,2018.0,Pune,3.0,40.0,Male,Yes,3.0,1.0
Bachelors,,Pune,2.0,36.0,Female,No,3.0,1.0
Bachelors,2017.0,pune,2.0,38.0,Female,No,0.0,0.0
Masters,2017.0,New Delhi,,31.0,female,No,0.0,1.0
Bachelors,2013.0,New Delhi,3.0,41.0,Female,No,4.0,0.0
NONE,2012.0,Bangalore,error,32.0,NONE,No,3.0,1.0
Bachelors,2017.0,New Delhi,2.0,41.0,Female,No,3.0,0.0
Bachelors,2013.0,Pune,3.0,40.0,Male,No,5.0,0.0
Bachelors,2014.0,Bangalore,,38.0,Female,No,2.0,1.0
Masters,2017.0,New Delhi,,36.0,Male,No,5.0,22.207526878212015
Bachelors,2013.0,New Delhi,error,,Female,No,1.0,0.0
BACHELORS,2014.0,,3.0,-47.0,Male,yes,0.0,0.0
Bachelors,2013.0,Bangalore,3.0,39.0,Male,No,0.0,
Bachelors,2014.0,Bangalore,3.0,33.0,Male,No,4.0,0.0
Bachelors,2017.0,Pune,3.0,32.0,Male,No,5.0,0.0
,2014.0,Bangalore,3.0,35.0,Female,No,2.0,1.0
Bachelors,2014.0,Bangalore,3.0,,Male,No,5.0,0.0
Bachelors,2018.0,Pune,2.0,39.0,Female,No,0.0,1.0
Bachelors,2104.426204825029,Bangalore,3.0,37.0,Female,No,5.0,22.207526878212015
Masters,2017.0,New Delhi,2.0,35.0,Female,No,2.0,22.207526878212015
Bachelors,2104.426204825029,Bangalore,3.0,36.0,male,No,5.0,0.0
Masters,2013.0,New Delhi,3.0,41.0,Male,No,0.0,0.0
Bachelors,2017.0,Bangalore,3.0,33.0,Male,No,73.1163750232798,0.0
Bachelors,error,Bangalore,3.0,38.0,Male,No,2.0,1.0
Bachelors,2015.0,Bangalore,3.0,,Male,No,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,34.0,Male,No,1.0,0.0
Bachelors,2015.0,Pune,3.0,35.0,Male,Yes,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,39.0,Female,No,2.0,0.0
Bachelors,2012.0,Bangalore,3.0,41.0,Male,No,3.0,0.0
BACHELORS,2018.0,Bangalore,3.0,,Male,Yes,2.0,1.0
Masters,2015.0,Pune,2.0,35.0,Female,No,1.0,0.0
Bachelors,2012.0,,3.0,33.0,Male,No,2.0,0.0
Bachelors,error,Bangalore,3.0,39.0,,No,3.0,0.0
Masters,2104.426204825029,,2.0,35.0,Male,Yes,2.0,0.0
Bachelors,2017.0,,2.0,31.0,female,No,0.0,0.0
Bachelors,2016.0,Bangalore,3.0,140.47735463165102,Male,Yes,4.0,0.0
Bachelors,2013.0,BANGALORE,3.0,,Female,Yes,5.0,0.0
Bachelors,2016.0,New Delhi,3.0,31.0,Female,No,4.0,0.0
Bachelors,2016.0,Pune,3.0,33.0,Male,No,3.0,
Bachelors,2013.0,bangalore,3.0,32.0,Male,No,5.0,0.0
Masters,2017.0,New Delhi,2.0,31.0,Male,No,4.0,1.0
Bachelors,,Bangalore,3.0,39.0,Male,No,2.0,0.0
Bachelors,2016.0,Bangalore,3.0,33.0,Male,No,1.0,1.0
Bachelors,2014.0,Bangalore,3.0,40.0,FEMALE,,4.0,22.207526878212015
Bachelors,2016.0,Bangalore,3.0,39.0,Male,No,0.0,1.0
,2017.0,Bangalore,3.0,35.0,Male,Yes,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,32.0,Male,No,1.0,0.0
,2015.0,Pune,2.0,34.0,,No,5.0,1.0
Bachelors,2017.0,Bangalore,25.104331005232446,40.0,Female,No,4.0,0.0
,2017.0,Pune,3.0,,,No,4.0,1.0
Bachelors,2015.0,Pune,2.0,36.0,Female,,0.0,22.207526878212015
Masters,2018.0,Bangalore,3.0,39.0,Male,No,3.0,1.0
Bachelors,2012.0,Bangalore,,37.0,Female,No,5.0,1.0
Bachelors,2018.0,Bangalore,error,36.0,Male,No,1.0,1.0
,2017.0,New Delhi,2.0,39.0,Male,No,2.0,0.0
Bachelors,2015.0,Pune,2.0,35.0,,Yes,4.0,1.0
Masters,,New Delhi,3.0,41.0,Male,No,2.0,1.0
Bachelors,2012.0,Pune,3.0,,Male,,5.0,0.0
Bachelors,2015.0,,2.0,36.0,Female,yes,0.0,1.0
BACHELORS,2016.0,Bangalore,3.0,-47.0,Male,No,1.0,0.0
Bachelors,2017.0,Bangalore,3.0,37.0,Male,No,2.0,1.0
Bachelors,2015.0,Pune,2.0,39.0,Female,No,4.0,1.0
Bachelors,2012.0,Pune,3.0,34.0,,No,2.0,0.0
Bachelors,2012.0,Bangalore,3.0,-47.0,Female,No,1.0,0.0
Bachelors,2015.0,Bangalore,3.0,40.0,Female,No,2.0,0.0
Bachelors,2016.0,Bangalore,3.0,39.0,Female,No,1.0,0.0
Bachelors,2017.0,Bangalore,3.0,39.0,Female,No,1.0,0.0
Bachelors,2015.0,Pune,,41.0,Female,No,3.0,1.0
Bachelors,2012.0,Pune,3.0,40.0,Male,No,,0.0
Bachelors,2012.0,Bangalore,1.0,36.0,Male,No,3.0,
Bachelors,2017.0,New Delhi,2.0,33.0,Female,No,2.0,0.0
Masters,2014.0,New Delhi,3.0,33.0,Male,No,2.0,0.0
Masters,2018.0,New Delhi,3.0,40.0,Male,No,2.0,1.0
Bachelors,2015.0,Pune,2.0,34.0,Female,No,2.0,1.0
Bachelors,2014.0,Bangalore,3.0,33.0,female,No,1.0,0.0
Masters,2015.0,New Delhi,1.0,34.0,Male,No,5.0,1.0
Masters,,New Delhi,1.0,40.0,Male,No,5.0,0.0
Bachelors,2014.0,Bangalore,3.0,32.0,,No,4.0,0.0
Bachelors,2017.0,New Delhi,3.0,38.0,Male,No,2.0,0.0
Bachelors,2015.0,Bangalore,3.0,38.0,Male,No,4.0,0.0
,2015.0,Bangalore,,32.0,Male,No,2.0,0.0
Bachelors,2013.0,Bangalore,3.0,31.0,Female,Yes,3.0,1.0
Bachelors,2015.0,Bangalore,3.0,39.0,Female,No,0.0,0.0
Masters,2017.0,Pune,,41.0,MALE,Yes,2.0,0.0
Bachelors,2015.0,Pune,2.0,35.0,Female,Yes,2.0,1.0
Bachelors,2016.0,Pune,3.0,39.0,Male,No,5.0,22.207526878212015
Bachelors,2014.0,Bangalore,3.0,40.0,Female,No,0.0,0.0
Bachelors,2016.0,Bangalore,3.0,41.0,Male,No,1.0,0.0
Masters,2015.0,Pune,2.0,34.0,Female,No,1.0,0.0
Bachelors,2016.0,Pune,2.0,37.0,,No,5.0,1.0
Bachelors,2017.0,New Delhi,2.0,36.0,Male,No,2.0,0.0
Bachelors,2015.0,Pune,3.0,37.0,Male,,1.0,0.0
Masters,2015.0,Pune,1.0,40.0,Female,No,1.0,0.0
Bachelors,2018.0,New Delhi,3.0,39.0,Female,Yes,0.0,1.0
Bachelors,2017.0,New Delhi,2.0,36.0,Female,No,5.0,0.0
Bachelors,2015.0,Bangalore,2.0,32.0,Female,No,73.1163750232798,1.0
PHD,2015.0,Pune,3.0,31.0,,No,1.0,
Bachelors,2012.0,Bangalore,3.0,31.0,Male,,4.0,0.0
Bachelors,2013.0,New Delhi,3.0,36.0,Female,No,5.0,22.207526878212015
,2014.0,,3.0,35.0,male,NO,3.0,0.0
Masters,2013.0,New Delhi,2.0,33.0,Female,No,2.0,1.0
Bachelors,2014.0,Bangalore,3.0,140.47735463165102,Male,YES,1.0,0.0
Bachelors,2015.0,Pune,3.0,35.0,female,No,1.0,1.0
Bachelors,2013.0,Bangalore,3.0,38.0,Female,No,4.0,0.0
Masters,2017.0,Bangalore,3.0,39.0,Female,No,4.0,1.0
Bachelors,2012.0,Bangalore,3.0,41.0,Male,No,3.0,0.0
Bachelors,2104.426204825029,Pune,2.0,35.0,,No,73.1163750232798,1.0
Bachelors,2016.0,Pune,3.0,31.0,Male,No,1.0,0.0
,2104.426204825029,New Delhi,2.0,32.0,Female,,4.0,1.0
Bachelors,2016.0,New Delhi,3.0,34.0,male,No,1.0,0.0
Bachelors,2014.0,Bangalore,error,34.0,Male,Yes,3.0,0.0
Masters,2014.0,New Delhi,3.0,36.0,Male,No,1.0,1.0
Masters,2017.0,Bangalore,2.0,41.0,Male,,4.0,0.0
Masters,error,Pune,2.0,39.0,Female,No,,0.0
Masters,2017.0,New Delhi,2.0,38.0,Male,No,5.0,
Bachelors,2012.0,Bangalore,3.0,37.0,,No,4.0,0.0
Bachelors,2015.0,Bangalore,3.0,38.0,Male,No,3.0,1.0
Bachelors,,Bangalore,3.0,37.0,Male,No,4.0,0.0
Bachelors,,Bangalore,3.0,34.0,Male,No,5.0,0.0
Bachelors,2014.0,Bangalore,1.0,39.0,MALE,No,5.0,0.0
Masters,2017.0,New Delhi,2.0,38.0,Female,,2.0,1.0
Masters,2017.0,New Delhi,3.0,33.0,MALE,NO,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,33.0,Female,No,5.0,0.0
Bachelors,2012.0,Bangalore,3.0,,Male,No,4.0,0.0
Bachelors,2016.0,Pune,2.0,32.0,Female,No,0.0,1.0
Bachelors,2012.0,Bangalore,3.0,33.0,Female,,0.0,0.0
masters,2013.0,NONE,3.0,37.0,Male,No,2.0,
Masters,2015.0,New Delhi,25.104331005232446,37.0,Male,No,2.0,1.0
Bachelors,2013.0,New Delhi,3.0,37.0,Male,No,2.0,0.0
Bachelors,2017.0,Bangalore,3.0,40.0,Male,Yes,1.0,0.0
masters,2016.0,New Delhi,3.0,32.0,Male,No,1.0,0.0
Bachelors,2016.0,bangalore,3.0,36.0,Female,No,5.0,1.0
bachelors,2014.0,Bangalore,3.0,36.0,Male,no,4.0,0.0
Bachelors,2014.0,Bangalore,3.0,,Female,No,1.0,1.0
Masters,2017.0,New Delhi,3.0,31.0,Male,No,,1.0
Bachelors,2015.0,Bangalore,3.0,38.0,Male,Yes,4.0,0.0
Masters,2017.0,New Delhi,3.0,38.0,Male,No,2.0,
Bachelors,2012.0,,3.0,39.0,Male,,2.0,0.0
Bachelors,2014.0,Bangalore,1.0,37.0,male,No,73.1163750232798,0.0
Bachelors,2015.0,Pune,2.0,36.0,Female,No,1.0,1.0
Bachelors,2013.0,Bangalore,3.0,35.0,Male,No,2.0,1.0
NONE,2013.0,Pune,,40.0,FEMALE,No,5.0,1.0
Bachelors,2014.0,Pune,25.104331005232446,40.0,Male,No,5.0,0.0
Bachelors,2017.0,,3.0,35.0,Female,No,3.0,0.0
Bachelors,2012.0,Bangalore,3.0,41.0,Female,No,5.0,0.0
Bachelors,2015.0,Bangalore,error,32.0,Male,No,4.0,0.0
Bachelors,,Bangalore,3.0,41.0,Male,No,73.1163750232798,0.0
Bachelors,2016.0,New Delhi,3.0,40.0,Female,No,1.0,1.0
Bachelors,2017.0,Pune,3.0,40.0,Male,No,3.0,0.0
Bachelors,2017.0,Bangalore,,34.0,Male,No,3.0,1.0
,2017.0,New Delhi,2.0,36.0,Male,,2.0,0.0
BACHELORS,2017.0,New Delhi,3.0,33.0,Female,No,2.0,0.0
Bachelors,2014.0,Pune,3.0,41.0,Male,No,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,,Female,No,3.0,0.0
Bachelors,2016.0,Bangalore,error,31.0,Male,No,1.0,1.0
Masters,2015.0,Bangalore,3.0,32.0,Female,No,2.0,1.0
Bachelors,2017.0,Pune,3.0,34.0,Female,No,1.0,1.0
Bachelors,2016.0,New Delhi,3.0,32.0,Male,No,4.0,0.0
Bachelors,2013.0,Bangalore,3.0,32.0,Female,No,4.0,0.0
Bachelors,2014.0,Bangalore,,38.0,Male,No,,0.0
masters,2017.0,New Delhi,3.0,32.0,Male,No,1.0,1.0
,2015.0,New Delhi,3.0,40.0,Male,No,2.0,0.0
Bachelors,2017.0,New Delhi,,38.0,Female,No,1.0,1.0
Bachelors,2017.0,,3.0,37.0,Male,No,73.1163750232798,0.0
PHD,2014.0,,3.0,31.0,Male,No,1.0,0.0
Bachelors,2014.0,Pune,3.0,34.0,Male,No,0.0,
,,New Delhi,2.0,34.0,Female,No,2.0,1.0
Bachelors,2013.0,,,37.0,Female,No,0.0,1.0
Masters,2017.0,NEW DELHI,error,,Male,No,1.0,0.0
Bachelors,2017.0,Bangalore,3.0,35.0,Male,NO,5.0,0.0
PHD,2015.0,New Delhi,3.0,34.0,Female,No,4.0,22.207526878212015
Bachelors,2012.0,,1.0,32.0,Male,No,1.0,1.0
Bachelors,2017.0,Pune,3.0,140.47735463165102,Male,,0.0,0.0
Bachelors,2015.0,Bangalore,3.0,36.0,Female,NO,5.0,0.0
Masters,2017.0,New Delhi,3.0,140.47735463165102,Female,No,2.0,0.0
bachelors,2015.0,Pune,3.0,34.0,Male,No,4.0,0.0
Bachelors,2013.0,Bangalore,1.0,39.0,Female,No,1.0,1.0
PHD,2013.0,Pune,3.0,35.0,Male,No,0.0,0.0
Masters,2015.0,Pune,,33.0,Male,No,4.0,1.0
Masters,2014.0,Bangalore,3.0,35.0,Female,No,2.0,1.0
Masters,2015.0,New Delhi,3.0,40.0,Male,No,2.0,
Bachelors,2015.0,Pune,,32.0,Female,No,0.0,22.207526878212015
Bachelors,2013.0,,3.0,38.0,Male,No,1.0,0.0
Bachelors,2012.0,Bangalore,3.0,32.0,Female,No,1.0,1.0
Bachelors,2018.0,Bangalore,3.0,36.0,Male,No,3.0,1.0
Bachelors,2012.0,Bangalore,3.0,35.0,Male,no,1.0,0.0
bachelors,2013.0,New Delhi,3.0,37.0,,No,0.0,0.0
Bachelors,2015.0,Pune,2.0,35.0,Male,No,3.0,1.0
Masters,2017.0,,2.0,37.0,,No,1.0,0.0
Masters,2017.0,Pune,2.0,39.0,,No,4.0,22.207526878212015
Masters,2014.0,Pune,3.0,40.0,Male,No,,1.0
Bachelors,2012.0,Pune,2.0,41.0,Female,No,1.0,1.0
Bachelors,2018.0,Pune,error,140.47735463165102,Male,Yes,0.0,1.0
Masters,error,Pune,2.0,39.0,Female,No,2.0,0.0
,2012.0,Bangalore,3.0,38.0,Female,No,5.0,22.207526878212015
Bachelors,2013.0,Bangalore,3.0,33.0,Male,No,3.0,0.0
Bachelors,2014.0,Bangalore,3.0,36.0,female,No,,0.0
Bachelors,2017.0,Bangalore,3.0,41.0,Male,No,5.0,0.0
PHD,2012.0,New Delhi,,40.0,Female,No,5.0,0.0
Bachelors,2013.0,Bangalore,3.0,31.0,Female,No,4.0,1.0
Bachelors,2012.0,Bangalore,3.0,33.0,,No,1.0,0.0
bachelors,2015.0,Bangalore,3.0,39.0,Male,Yes,2.0,0.0
Masters,2014.0,,2.0,,Female,No,5.0,0.0
Bachelors,2015.0,Bangalore,3.0,35.0,Male,No,0.0,0.0
Masters,2012.0,New Delhi,3.0,38.0,Male,No,2.0,0.0
Bachelors,2016.0,,3.0,36.0,Female,No,0.0,0.0
Bachelors,2014.0,Pune,2.0,36.0,Female,No,2.0,
Bachelors,2015.0,Bangalore,1.0,35.0,Male,No,5.0,0.0
Bachelors,2017.0,Pune,2.0,34.0,Female,No,5.0,1.0
Bachelors,2015.0,Pune,2.0,41.0,Female,No,3.0,1.0
Bachelors,2016.0,Pune,3.0,32.0,Female,No,3.0,1.0
Bachelors,2017.0,Pune,2.0,41.0,Female,No,2.0,1.0
Bachelors,2016.0,Bangalore,3.0,36.0,Male,No,0.0,0.0
Bachelors,2017.0,Pune,2.0,39.0,Male,No,3.0,0.0
,2015.0,Bangalore,3.0,38.0,Male,Yes,2.0,0.0
Bachelors,2014.0,Bangalore,3.0,34.0,Male,No,3.0,1.0
bachelors,2012.0,Bangalore,3.0,39.0,Female,No,5.0,0.0
Bachelors,2017.0,Pune,3.0,36.0,Male,No,1.0,0.0
Bachelors,2014.0,Bangalore,3.0,35.0,Male,No,1.0,0.0
Masters,2018.0,Bangalore,,31.0,Male,NO,73.1163750232798,1.0
Bachelors,2012.0,Bangalore,3.0,-47.0,Female,No,4.0,0.0
,2017.0,Bangalore,3.0,35.0,Female,No,4.0,0.0
Bachelors,2015.0,Bangalore,1.0,40.0,Male,No,73.1163750232798,0.0
Bachelors,2018.0,Bangalore,3.0,33.0,Female,No,4.0,1.0
Bachelors,2016.0,Bangalore,3.0,37.0,Female,NO,0.0,0.0
PHD,2018.0,Bangalore,3.0,36.0,Female,No,73.1163750232798,1.0
Bachelors,2012.0,Bangalore,3.0,40.0,Male,No,0.0,0.0
Bachelors,2017.0,New Delhi,2.0,36.0,Male,No,0.0,0.0
Masters,2015.0,New Delhi,3.0,38.0,Female,No,0.0,0.0
Bachelors,2014.0,New Delhi,2.0,31.0,Female,No,4.0,1.0
Bachelors,2016.0,Pune,3.0,140.47735463165102,Male,No,4.0,0.0
Bachelors,2017.0,Bangalore,3.0,37.0,Female,No,4.0,0.0
Bachelors,2015.0,New Delhi,error,38.0,female,No,0.0,0.0
Masters,2017.0,New Delhi,2.0,35.0,Female,No,2.0,0.0
PHD,2018.0,New Delhi,3.0,35.0,Female,No,0.0,1.0
Bachelors,2012.0,Bangalore,3.0,,Female,No,3.0,22.207526878212015
Bachelors,2012.0,Pune,3.0,31.0,Female,No,5.0,0.0
Masters,2104.426204825029,New Delhi,3.0,33.0,Female,No,1.0,0.0
Bachelors,,Pune,2.0,32.0,Female,No,1.0,1.0
,2104.426204825029,Bangalore,1.0,39.0,Male,No,0.0,0.0
Bachelors,2018.0,New Delhi,3.0,35.0,Female,No,2.0,1.0
bachelors,2014.0,New Delhi,,38.0,Female,No,5.0,0.0
,2015.0,bangalore,3.0,32.0,Male,No,0.0,0.0
Bachelors,2017.0,Bangalore,3.0,34.0,female,No,2.0,0.0
Bachelors,2017.0,BANGALORE,3.0,41.0,Male,No,1.0,0.0
Masters,2012.0,Bangalore,3.0,40.0,Female,No,5.0,0.0
Bachelors,2012.0,Pune,2.0,32.0,Male,No,1.0,1.0
